age,mass,luminosity,temperature,gravity,radius
0.08,0.002,-6.224,451.0,3.533,0.1267
0.08,0.003,-5.921,531.0,3.6919999999999997,0.1292
0.08,0.004,-5.694,602.0,3.807,0.1307
0.08,0.005,-5.495,673.0,3.898,0.1317
0.08,0.006,-5.352,729.0,3.972,0.1323
0.08,0.006999999999999999,-5.244,774.0,4.037,0.1326
0.08,0.008,-5.138,823.0,4.095,0.1327
0.08,0.009000000000000001,-5.021,880.0,4.146,0.1327
0.08,0.01,-4.879,953.0,4.188,0.1332
0.08,0.011000000000000001,-4.63,1087.0,4.209,0.1364
0.08,0.012,-4.1930000000000005,1351.0,4.187,0.1461
0.08,0.013000000000000001,-3.97,1507.0,4.189,0.1518
0.08,0.013999999999999999,-4.082,1438.0,4.252,0.1465
0.08,0.015,-4.2410000000000005,1347.0,4.328,0.139
0.08,0.016,-4.275,1335.0,4.373,0.1362
0.08,0.017,-4.261,1352.0,4.408,0.1349
0.08,0.018000000000000002,-4.225,1382.0,4.436,0.1345
0.08,0.019,-4.1930000000000005,1412.0,4.4639999999999995,0.1337
0.08,0.02,-4.133,1463.0,4.488,0.1334
0.08,0.022000000000000002,-4.051,1537.0,4.533,0.1328
0.08,0.024,-3.9419999999999997,1638.0,4.573,0.1326
0.08,0.026000000000000002,-3.835,1741.0,4.607,0.1327
0.08,0.027999999999999997,-3.758,1817.0,4.635,0.1333
0.08,0.03,-3.695,1881.0,4.663,0.1336
0.08,0.033,-3.577,2008.0,4.699,0.1345
0.08,0.035,-3.509,2082.0,4.718999999999999,0.1353
0.08,0.038,-3.4139999999999997,2186.0,4.745,0.1368
0.08,0.04,-3.361,2248.0,4.762,0.1376
0.08,0.043,-3.29,2326.0,4.783,0.1393
0.08,0.045,-3.2489999999999997,2373.0,4.797,0.1403
0.08,0.048,-3.193,2437.0,4.814,0.142
