age,mass,luminosity,temperature,gravity,radius
1.0,0.004,-7.074,290.0,3.917,0.1152
1.0,0.005,-6.895,322.0,4.018,0.1146
1.0,0.006,-6.744,352.0,4.103,0.1139
1.0,0.006999999999999999,-6.6129999999999995,382.0,4.177,0.113
1.0,0.008,-6.496,410.0,4.242,0.1121
1.0,0.009000000000000001,-6.388999999999999,438.0,4.3,0.1111
1.0,0.01,-6.2829999999999995,467.0,4.353,0.1103
1.0,0.011000000000000001,-6.127000000000001,512.0,4.398,0.1098
1.0,0.012,-5.8389999999999995,602.0,4.43,0.1105
1.0,0.013000000000000001,-5.935,576.0,4.482,0.1084
1.0,0.013999999999999999,-5.932,580.0,4.525,0.107
1.0,0.015,-5.871,603.0,4.561,0.1062
1.0,0.016,-5.807,628.0,4.596,0.1055
1.0,0.017,-5.745,653.0,4.628,0.1047
1.0,0.018000000000000002,-5.684,678.0,4.658,0.1041
1.0,0.019,-5.626,704.0,4.687,0.1034
1.0,0.02,-5.569,729.0,4.7139999999999995,0.1028
1.0,0.022000000000000002,-5.461,781.0,4.766,0.1017
1.0,0.024,-5.358,832.0,4.812,0.1006
1.0,0.026000000000000002,-5.263,884.0,4.855,0.0997
1.0,0.027999999999999997,-5.172999999999999,935.0,4.895,0.0988
1.0,0.03,-5.087,986.0,4.9319999999999995,0.098
1.0,0.033,-4.966,1063.0,4.9830000000000005,0.0969
1.0,0.035,-4.888999999999999,1115.0,5.013999999999999,0.0963
1.0,0.038,-4.782,1190.0,5.0569999999999995,0.0955
1.0,0.04,-4.715,1241.0,5.084,0.095
1.0,0.043,-4.618,1315.0,5.121,0.0944
1.0,0.045,-4.5569999999999995,1365.0,5.143,0.0941
1.0,0.048,-4.468999999999999,1439.0,5.175,0.0937
1.0,0.05,-4.412,1488.0,5.195,0.0935
1.0,0.053,-4.33,1562.0,5.222,0.0933
1.0,0.055,-4.276,1612.0,5.2379999999999995,0.0933
1.0,0.057999999999999996,-4.196000000000001,1687.0,5.261,0.0933
1.0,0.06,-4.143,1739.0,5.274,0.0935
1.0,0.063,-4.064,1816.0,5.292999999999999,0.0938
1.0,0.064,-4.037,1843.0,5.297999999999999,0.094
1.0,0.065,-4.008,1872.0,5.3020000000000005,0.0942
1.0,0.066,-3.98,1899.0,5.307,0.0945
1.0,0.067,-3.952,1928.0,5.311,0.0947
1.0,0.068,-3.923,1956.0,5.314,0.0951
1.0,0.069,-3.8939999999999997,1986.0,5.317,0.0954
1.0,0.07,-3.864,2016.0,5.32,0.0958
1.0,0.071,-3.835,2046.0,5.322,0.0962
1.0,0.07200000000000001,-3.804,2077.0,5.324,0.0967
1.0,0.073,-3.772,2108.0,5.324,0.0973
1.0,0.07400000000000001,-3.741,2140.0,5.325,0.098
1.0,0.075,-3.71,2171.0,5.325,0.0986
1.0,0.077,-3.648,2233.0,5.3229999999999995,0.1001
1.0,0.08,-3.556,2325.0,5.317,0.1027
1.0,0.085,-3.411,2466.0,5.301,0.1079
