age,mass,luminosity,temperature,gravity,radius
0.6,0.003,-7.037000000000001,295.0,3.787,0.1158
0.6,0.004,-6.812,336.0,3.912,0.1159
0.6,0.005,-6.638,372.0,4.012,0.1154
0.6,0.006,-6.495,405.0,4.0969999999999995,0.1147
0.6,0.006999999999999999,-6.372000000000001,437.0,4.17,0.1138
0.6,0.008,-6.261,467.0,4.236000000000001,0.1129
0.6,0.009000000000000001,-6.153,499.0,4.294,0.1119
0.6,0.01,-6.04,535.0,4.346,0.1111
0.6,0.011000000000000001,-5.892,584.0,4.3919999999999995,0.1106
0.6,0.012,-5.562,702.0,4.42,0.1118
0.6,0.013000000000000001,-5.619,686.0,4.47,0.1098
0.6,0.013999999999999999,-5.657,676.0,4.516,0.1081
0.6,0.015,-5.602,700.0,4.553,0.1073
0.6,0.016,-5.542000000000001,728.0,4.587,0.1065
0.6,0.017,-5.474,759.0,4.618,0.1059
0.6,0.018000000000000002,-5.409,790.0,4.648,0.1053
0.6,0.019,-5.352,819.0,4.677,0.1047
0.6,0.02,-5.294,849.0,4.704,0.1041
0.6,0.022000000000000002,-5.183,910.0,4.754,0.103
0.6,0.024,-5.079,970.0,4.8,0.1021
0.6,0.026000000000000002,-4.9830000000000005,1030.0,4.842,0.1013
0.6,0.027999999999999997,-4.888,1091.0,4.88,0.1005
0.6,0.03,-4.803999999999999,1150.0,4.916,0.0998
0.6,0.033,-4.681,1239.0,4.965,0.099
0.6,0.035,-4.611000000000001,1294.0,4.996,0.0984
0.6,0.038,-4.498,1384.0,5.0360000000000005,0.0979
0.6,0.04,-4.435,1439.0,5.062,0.0975
0.6,0.043,-4.343,1521.0,5.0969999999999995,0.097
0.6,0.045,-4.28,1578.0,5.119,0.0968
0.6,0.048,-4.197,1658.0,5.149,0.0966
0.6,0.05,-4.1419999999999995,1712.0,5.167999999999999,0.0965
0.6,0.053,-4.059,1795.0,5.193,0.0965
0.6,0.055,-4.008,1849.0,5.209,0.0965
0.6,0.057999999999999996,-3.9339999999999997,1928.0,5.23,0.0967
0.6,0.06,-3.886,1980.0,5.242999999999999,0.0969
0.6,0.063,-3.8160000000000003,2057.0,5.261,0.0973
0.6,0.064,-3.793,2083.0,5.266,0.0974
0.6,0.065,-3.772,2107.0,5.272,0.0976
0.6,0.066,-3.747,2134.0,5.276,0.0979
0.6,0.067,-3.725,2159.0,5.281000000000001,0.0981
0.6,0.068,-3.701,2185.0,5.284,0.0984
0.6,0.069,-3.679,2210.0,5.287999999999999,0.0987
0.6,0.07,-3.653,2238.0,5.291,0.0991
0.6,0.071,-3.6310000000000002,2264.0,5.294,0.0994
0.6,0.07200000000000001,-3.608,2289.0,5.297000000000001,0.0998
0.6,0.073,-3.589,2312.0,5.301,0.1
0.6,0.07400000000000001,-3.5639999999999996,2338.0,5.3020000000000005,0.1005
0.6,0.075,-3.54,2365.0,5.303,0.1011
0.6,0.077,-3.498,2412.0,5.307,0.102
