age,mass,luminosity,temperature,gravity,radius
0.4,0.002,-7.145,273.0,3.585,0.1193
0.4,0.003,-6.8389999999999995,325.0,3.7560000000000002,0.12
0.4,0.004,-6.612,370.0,3.8810000000000002,0.12
0.4,0.005,-6.428999999999999,412.0,3.9819999999999998,0.1195
0.4,0.006,-6.273,452.0,4.066,0.1188
0.4,0.006999999999999999,-6.1339999999999995,492.0,4.138,0.1181
0.4,0.008,-6.01,530.0,4.202,0.1172
0.4,0.009000000000000001,-5.895,568.0,4.2589999999999995,0.1165
0.4,0.01,-5.763999999999999,614.0,4.309,0.1159
0.4,0.011000000000000001,-5.5089999999999995,709.0,4.345,0.1167
0.4,0.012,-5.046,910.0,4.355,0.1205
0.4,0.013000000000000001,-5.273,814.0,4.422,0.116
0.4,0.013999999999999999,-5.329,796.0,4.471,0.1139
0.4,0.015,-5.292999999999999,816.0,4.508,0.1129
0.4,0.016,-5.235,846.0,4.542,0.1122
0.4,0.017,-5.167999999999999,882.0,4.573,0.1116
0.4,0.018000000000000002,-5.103,917.0,4.601,0.1111
0.4,0.019,-5.043,951.0,4.629,0.1106
0.4,0.02,-4.986000000000001,986.0,4.654,0.1102
0.4,0.022000000000000002,-4.861000000000001,1062.0,4.7010000000000005,0.1096
0.4,0.024,-4.7589999999999995,1130.0,4.744,0.1089
0.4,0.026000000000000002,-4.656000000000001,1201.0,4.781000000000001,0.1085
0.4,0.027999999999999997,-4.564,1268.0,4.816,0.1082
0.4,0.03,-4.478,1334.0,4.848,0.1079
0.4,0.033,-4.357,1431.0,4.891,0.1077
0.4,0.035,-4.289,1490.0,4.919,0.1075
0.4,0.038,-4.178999999999999,1585.0,4.952,0.1078
0.4,0.04,-4.1160000000000005,1643.0,4.973,0.108
0.4,0.043,-4.034,1722.0,5.004,0.108
0.4,0.045,-3.9810000000000003,1773.0,5.022,0.1083
0.4,0.048,-3.906,1847.0,5.046,0.1088
0.4,0.05,-3.858,1895.0,5.06,0.1092
0.4,0.053,-3.785,1968.0,5.078,0.1101
0.4,0.055,-3.7430000000000003,2011.0,5.09,0.1106
0.4,0.057999999999999996,-3.6889999999999996,2070.0,5.109,0.1111
0.4,0.06,-3.6489999999999996,2111.0,5.118,0.1119
0.4,0.063,-3.594,2168.0,5.13,0.113
0.4,0.064,-3.583,2181.0,5.1370000000000005,0.113
0.4,0.065,-3.5669999999999997,2199.0,5.141,0.1134
0.4,0.066,-3.5469999999999997,2219.0,5.144,0.1139
0.4,0.067,-3.533,2234.0,5.149,0.1141
0.4,0.068,-3.517,2252.0,5.152,0.1145
0.4,0.069,-3.5,2269.0,5.155,0.1149
0.4,0.07,-3.4819999999999998,2287.0,5.157,0.1156
0.4,0.071,-3.468,2303.0,5.1610000000000005,0.1159
0.4,0.07200000000000001,-3.452,2319.0,5.162999999999999,0.1163
0.4,0.073,-3.4360000000000004,2334.0,5.165,0.1169
0.4,0.07400000000000001,-3.424,2348.0,5.169,0.1172
0.4,0.075,-3.409,2363.0,5.171,0.1177
0.4,0.077,-3.3819999999999997,2391.0,5.175,0.1187
0.4,0.08,-3.341,2431.0,5.18,0.1203
