age,mass,luminosity,temperature,gravity,radius
1.5,0.005,-7.082000000000001,291.0,4.0280000000000005,0.1133
1.5,0.006,-6.932,318.0,4.113,0.1125
1.5,0.006999999999999999,-6.8020000000000005,344.0,4.187,0.1117
1.5,0.008,-6.687,369.0,4.252,0.1107
1.5,0.009000000000000001,-6.582000000000001,394.0,4.311,0.1098
1.5,0.01,-6.479,420.0,4.363,0.1089
1.5,0.011000000000000001,-6.351,453.0,4.41,0.1083
1.5,0.012,-6.119,518.0,4.446000000000001,0.1084
1.5,0.013000000000000001,-6.172000000000001,506.0,4.495,0.1067
1.5,0.013999999999999999,-6.145,517.0,4.537,0.1055
1.5,0.015,-6.082999999999999,538.0,4.574,0.1047
1.5,0.016,-6.023,558.0,4.6080000000000005,0.1039
1.5,0.017,-5.961,581.0,4.641,0.1032
1.5,0.018000000000000002,-5.902,603.0,4.672,0.1025
1.5,0.019,-5.84,627.0,4.7,0.1018
1.5,0.02,-5.785,649.0,4.728,0.1012
1.5,0.022000000000000002,-5.68,694.0,4.78,0.1
1.5,0.024,-5.586,737.0,4.828,0.0988
1.5,0.026000000000000002,-5.49,782.0,4.872,0.0978
1.5,0.027999999999999997,-5.401,828.0,4.912,0.0969
1.5,0.03,-5.318,872.0,4.95,0.096
1.5,0.033,-5.202999999999999,938.0,5.003,0.0948
1.5,0.035,-5.132000000000001,981.0,5.035,0.094
1.5,0.038,-5.024,1049.0,5.08,0.093
1.5,0.04,-4.957,1094.0,5.1080000000000005,0.0925
1.5,0.043,-4.856,1164.0,5.146,0.0917
1.5,0.045,-4.794,1209.0,5.17,0.0913
1.5,0.048,-4.708,1275.0,5.204,0.0907
1.5,0.05,-4.648,1322.0,5.224,0.0904
1.5,0.053,-4.564,1390.0,5.252999999999999,0.09
1.5,0.055,-4.518,1431.0,5.273,0.0897
1.5,0.057999999999999996,-4.4319999999999995,1504.0,5.297000000000001,0.0895
1.5,0.06,-4.373,1556.0,5.312,0.0895
1.5,0.063,-4.283,1637.0,5.332000000000001,0.0897
1.5,0.064,-4.249,1668.0,5.337000000000001,0.0898
1.5,0.065,-4.213,1700.0,5.341,0.0901
1.5,0.066,-4.176,1734.0,5.345,0.0904
1.5,0.067,-4.145,1764.0,5.35,0.0905
1.5,0.068,-4.104,1802.0,5.352,0.091
1.5,0.069,-4.066,1838.0,5.355,0.0914
1.5,0.07,-4.027,1875.0,5.357,0.0918
1.5,0.071,-3.988,1913.0,5.358,0.0923
1.5,0.07200000000000001,-3.946,1952.0,5.359,0.0929
1.5,0.073,-3.9,1996.0,5.357,0.0937
1.5,0.07400000000000001,-3.86,2035.0,5.357,0.0944
1.5,0.075,-3.8160000000000003,2078.0,5.355,0.0953
1.5,0.077,-3.73,2162.0,5.348,0.0972
1.5,0.08,-3.61,2279.0,5.336,0.1005
1.5,0.085,-3.43,2450.0,5.309,0.1069
