age,mass,luminosity,temperature,gravity,radius
0.1,0.002,-6.335,425.0,3.5439999999999996,0.1251
0.1,0.003,-6.025,503.0,3.7030000000000003,0.1276
0.1,0.004,-5.8,570.0,3.818,0.129
0.1,0.005,-5.605,636.0,3.91,0.1298
0.1,0.006,-5.443,696.0,3.985,0.1304
0.1,0.006999999999999999,-5.327999999999999,743.0,4.05,0.1307
0.1,0.008,-5.231,785.0,4.1080000000000005,0.1307
0.1,0.009000000000000001,-5.13,833.0,4.159,0.1307
0.1,0.01,-4.99,901.0,4.202,0.1312
0.1,0.011000000000000001,-4.713,1043.0,4.221,0.1345
0.1,0.012,-4.24,1323.0,4.197,0.1444
0.1,0.013000000000000001,-4.081,1429.0,4.208,0.1485
0.1,0.013999999999999999,-4.27,1322.0,4.293,0.1398
0.1,0.015,-4.413,1242.0,4.359,0.1341
0.1,0.016,-4.419,1247.0,4.399,0.1323
0.1,0.017,-4.394,1269.0,4.431,0.1313
0.1,0.018000000000000002,-4.36,1297.0,4.46,0.1307
0.1,0.019,-4.319,1330.0,4.487,0.1303
0.1,0.02,-4.277,1366.0,4.512,0.1298
0.1,0.022000000000000002,-4.196000000000001,1434.0,4.558,0.1292
0.1,0.024,-4.105,1514.0,4.599,0.1287
0.1,0.026000000000000002,-3.997,1612.0,4.635,0.1284
0.1,0.027999999999999997,-3.8789999999999996,1724.0,4.666,0.1286
0.1,0.03,-3.822,1780.0,4.6930000000000005,0.129
0.1,0.033,-3.721,1883.0,4.732,0.1295
0.1,0.035,-3.638,1971.0,4.754,0.13
0.1,0.038,-3.54,2078.0,4.783,0.1309
0.1,0.04,-3.478,2147.0,4.801,0.1317
0.1,0.043,-3.3960000000000004,2240.0,4.823,0.133
0.1,0.045,-3.3489999999999998,2293.0,4.837,0.1339
0.1,0.048,-3.287,2363.0,4.856,0.1354
0.1,0.05,-3.2510000000000003,2404.0,4.867,0.1364
