age,mass,luminosity,temperature,gravity,radius
1.5,0.005,-7.08,291.0,4.0280000000000005,0.1133
1.5,0.006,-6.93,318.0,4.113,0.1125
1.5,0.006999999999999999,-6.8,345.0,4.187,0.1117
1.5,0.008,-6.684,370.0,4.252,0.1107
1.5,0.009000000000000001,-6.577999999999999,395.0,4.311,0.1098
1.5,0.01,-6.473,421.0,4.363,0.1089
1.5,0.011000000000000001,-6.347,454.0,4.41,0.1083
1.5,0.012,-6.16,506.0,4.449,0.1081
1.5,0.013000000000000001,-6.172000000000001,506.0,4.495,0.1067
1.5,0.013999999999999999,-6.131,521.0,4.5360000000000005,0.1056
1.5,0.015,-6.069,542.0,4.573,0.1048
1.5,0.016,-6.002999999999999,565.0,4.607,0.1041
1.5,0.017,-5.939,588.0,4.638999999999999,0.1033
1.5,0.018000000000000002,-5.88,610.0,4.67,0.1026
1.5,0.019,-5.814,636.0,4.699,0.102
1.5,0.02,-5.75,662.0,4.726,0.1015
1.5,0.022000000000000002,-5.635,711.0,4.777,0.1003
1.5,0.024,-5.523,762.0,4.824,0.0993
1.5,0.026000000000000002,-5.414,815.0,4.8660000000000005,0.0984
1.5,0.027999999999999997,-5.324,863.0,4.907,0.0975
1.5,0.03,-5.202000000000001,928.0,4.941,0.097
1.5,0.033,-5.052,1015.0,4.99,0.0961
1.5,0.035,-4.93,1092.0,5.019,0.0958
1.5,0.038,-4.808,1172.0,5.056,0.0957
1.5,0.04,-4.736000000000001,1222.0,5.079,0.0956
1.5,0.043,-4.6739999999999995,1267.0,5.111000000000001,0.0955
1.5,0.045,-4.645,1288.0,5.131,0.0955
1.5,0.048,-4.61,1315.0,5.16,0.0954
1.5,0.05,-4.59,1332.0,5.178999999999999,0.0952
1.5,0.053,-4.558,1357.0,5.206,0.095
1.5,0.055,-4.538,1375.0,5.224,0.0949
1.5,0.057999999999999996,-4.505,1403.0,5.249,0.0946
1.5,0.06,-4.467,1435.0,5.265,0.0945
1.5,0.063,-4.371,1517.0,5.287000000000001,0.0944
1.5,0.064,-4.341,1543.0,5.292999999999999,0.0944
1.5,0.065,-4.302,1577.0,5.2989999999999995,0.0946
1.5,0.066,-4.265,1610.0,5.305,0.0947
1.5,0.067,-4.231,1641.0,5.31,0.0948
1.5,0.068,-4.189,1680.0,5.315,0.0949
1.5,0.069,-4.133,1732.0,5.319,0.0952
1.5,0.07,-4.087,1775.0,5.322,0.0956
1.5,0.071,-4.048,1811.0,5.324,0.096
1.5,0.07200000000000001,-4.013,1843.0,5.3260000000000005,0.0965
1.5,0.073,-3.984,1871.0,5.329,0.0969
1.5,0.07400000000000001,-3.9210000000000003,1935.0,5.33,0.0974
1.5,0.075,-3.865,1994.0,5.331,0.0979
1.5,0.077,-3.7689999999999997,2093.0,5.331,0.0992
1.5,0.08,-3.6260000000000003,2242.0,5.324,0.1019
1.5,0.085,-3.4389999999999996,2432.0,5.305,0.1073
