#LAM	FLX
1.43780	0.00499400
1.43980	0.00664000
1.44180	0.00851400
1.44380	0.0105540
1.44580	0.0125930
1.44780	0.0146970
1.44980	0.0166860
1.45180	0.0191440
1.45380	0.0224370
1.45580	0.0267320
1.45780	0.0327510
1.45980	0.0415360
1.46180	0.0544560
1.46380	0.0740680
1.46580	0.104524
1.46780	0.150133
1.46980	0.220954
1.47180	0.323059
1.47380	0.461990
1.47580	0.621894
1.47780	0.751326
1.47980	0.824902
1.48180	0.845005
1.48380	0.842003
1.48580	0.834871
1.48780	0.834423
1.48980	0.844546
1.49180	0.861081
1.49380	0.881592
1.49580	0.902703
1.49780	0.919243
1.49970	0.931876
1.50170	0.940316
1.50370	0.943021
1.50570	0.944249
1.50770	0.944128
1.50970	0.943154
1.51170	0.944593
1.51370	0.946183
1.51570	0.948625
1.51770	0.952316
1.51970	0.955746
1.52170	0.959126
1.52370	0.962587
1.52570	0.963830
1.52770	0.965099
1.52970	0.965801
1.53170	0.964395
1.53370	0.964085
1.53570	0.961942
1.53770	0.960000
1.53970	0.959276
1.54170	0.957333
1.54370	0.956268
1.54570	0.956353
1.54770	0.955460
1.54970	0.956540
1.55170	0.957712
1.55370	0.958374
1.55570	0.960769
1.55770	0.961994
1.55970	0.963214
1.56170	0.965203
1.56370	0.966082
1.56560	0.966764
1.56760	0.968081
1.56960	0.967474
1.57160	0.967154
1.57360	0.967107
1.57560	0.966346
1.57760	0.966074
1.57960	0.965008
1.58160	0.963678
1.58360	0.963472
1.58560	0.961824
1.58760	0.960194
1.58960	0.959843
1.59160	0.957956
1.59360	0.957013
1.59560	0.956304
1.59760	0.954790
1.59960	0.954297
1.60160	0.954133
1.60360	0.953268
1.60560	0.954520
1.60760	0.953975
1.60960	0.954777
1.61160	0.955970
1.61360	0.956074
1.61560	0.957099
1.61760	0.958312
1.61960	0.958374
1.62160	0.959823
1.62360	0.960852
1.62560	0.961100
1.62760	0.962814
1.62960	0.963380
1.63150	0.964168
1.63350	0.966634
1.63550	0.966338
1.63750	0.968870
1.63950	0.969977
1.64150	0.970651
1.64350	0.972120
1.64550	0.972628
1.64750	0.972787
1.64950	0.974081
1.65150	0.972854
1.65350	0.972736
1.65550	0.973275
1.65750	0.972301
1.65950	0.972420
1.66150	0.973083
1.66350	0.972758
1.66550	0.974728
1.66750	0.975217
1.66950	0.975398
1.67150	0.978211
1.67350	0.978322
1.67550	0.978675
1.67750	0.979219
1.67950	0.978557
1.68150	0.977723
1.68350	0.976788
1.68550	0.975428
1.68750	0.973713
1.68950	0.971836
1.69150	0.970356
1.69350	0.970214
1.69550	0.969617
1.69750	0.969272
1.69940	0.971117
1.70140	0.970929
1.70340	0.971987
1.70540	0.971615
1.70740	0.973748
1.70940	0.971844
1.71140	0.970978
1.71340	0.967534
1.71540	0.966338
1.71740	0.963961
1.71940	0.960441
1.72140	0.960105
1.72340	0.958228
1.72540	0.958900
1.72740	0.960583
1.72940	0.962274
1.73140	0.965334
1.73340	0.967427
1.73540	0.969701
1.73740	0.970847
1.73940	0.969017
1.74140	0.962944
1.74340	0.954504
1.74540	0.939966
1.74740	0.921408
1.74940	0.898307
1.75140	0.868642
1.75340	0.832880
1.75540	0.790588
1.75740	0.737578
1.75940	0.675419
1.76140	0.603859
1.76340	0.525071
1.76530	0.445657
1.76730	0.370385
1.76930	0.301455
1.77130	0.242252
1.77330	0.193777
1.77530	0.154336
1.77730	0.123751
1.77930	0.0993580
1.78130	0.0805680
1.78330	0.0661450
1.78530	0.0549160
1.78730	0.0459570
1.78930	0.0387800
1.79130	0.0326340
1.79330	0.0282190
1.79530	0.0243350
1.79730	0.0211200
1.79930	0.0183370
1.80130	0.0159880
1.80330	0.0137820
1.80530	0.0118910
1.80730	0.0101150
1.80930	0.00854200
1.81130	0.00716100
1.81330	0.00582800
1.81530	0.00484700
