#LAM	FLX
1.92440	0.00409200
1.92640	0.00471900
1.92840	0.00536300
1.93030	0.00597100
1.93230	0.00665000
1.93430	0.00740000
1.93630	0.00818500
1.93830	0.00912300
1.94030	0.0100840
1.94230	0.0113610
1.94430	0.0128720
1.94630	0.0148030
1.94820	0.0169890
1.95020	0.0197180
1.95220	0.0231700
1.95420	0.0278430
1.95620	0.0335110
1.95820	0.0405350
1.96020	0.0497240
1.96220	0.0613810
1.96410	0.0762990
1.96610	0.0956200
1.96810	0.119920
1.97010	0.151441
1.97210	0.188898
1.97410	0.233436
1.97610	0.283781
1.97810	0.335879
1.98000	0.387428
1.98200	0.436250
1.98400	0.480822
1.98600	0.515266
1.98800	0.544181
1.99000	0.567621
1.99200	0.587735
1.99400	0.605451
1.99600	0.622213
1.99790	0.639393
1.99990	0.655671
2.00190	0.672747
2.00390	0.690064
2.00590	0.705886
2.00790	0.721667
2.00990	0.735400
2.01190	0.747657
2.01380	0.757275
2.01580	0.764611
2.01780	0.770151
2.01980	0.772692
2.02180	0.774471
2.02380	0.774904
2.02580	0.773802
2.02780	0.772770
2.02970	0.771374
2.03170	0.770816
2.03370	0.769840
2.03570	0.769821
2.03770	0.770729
2.03970	0.772116
2.04170	0.774129
2.04370	0.777027
2.04570	0.779965
2.04760	0.783401
2.04960	0.786676
2.05160	0.790208
2.05360	0.793924
2.05560	0.796736
2.05760	0.799705
2.05960	0.801859
2.06160	0.803399
2.06350	0.805139
2.06550	0.805537
2.06750	0.805883
2.06950	0.806335
2.07150	0.805885
2.07350	0.805576
2.07550	0.805038
2.07750	0.804727
2.07940	0.804133
2.08140	0.803998
2.08340	0.804295
2.08540	0.804219
2.08740	0.805041
2.08940	0.805836
2.09140	0.806782
2.09340	0.808434
2.09540	0.809909
2.09730	0.811714
2.09930	0.813773
2.10130	0.815366
2.10330	0.817463
2.10530	0.819240
2.10730	0.820868
2.10930	0.822257
2.11130	0.823537
2.11320	0.824653
2.11520	0.825138
2.11720	0.825841
2.11920	0.826139
2.12120	0.825767
2.12320	0.825670
2.12520	0.825048
2.12720	0.824093
2.12910	0.823366
2.13110	0.822455
2.13310	0.821660
2.13510	0.820357
2.13710	0.819444
2.13910	0.818331
2.14110	0.817576
2.14310	0.816831
2.14510	0.816213
2.14700	0.815788
2.14900	0.815617
2.15100	0.815571
2.15300	0.816045
2.15500	0.816148
2.15700	0.816919
2.15900	0.817598
2.16100	0.818230
2.16290	0.819752
2.16490	0.820894
2.16690	0.822492
2.16890	0.823297
2.17090	0.825110
2.17290	0.826640
2.17490	0.827869
2.17690	0.829224
2.17880	0.830143
2.18080	0.831485
2.18280	0.832080
2.18480	0.832791
2.18680	0.833866
2.18880	0.834211
2.19080	0.834641
2.19280	0.835547
2.19480	0.835783
2.19670	0.836970
2.19870	0.836947
2.20070	0.838148
2.20270	0.838697
2.20470	0.839203
2.20670	0.839969
2.20870	0.840589
2.21070	0.841150
2.21260	0.841549
2.21460	0.841638
2.21660	0.842445
2.21860	0.842636
2.22060	0.843223
2.22260	0.843759
2.22460	0.843869
2.22660	0.844823
2.22850	0.844729
2.23050	0.845598
2.23250	0.846154
2.23450	0.846594
2.23650	0.847138
2.23850	0.847915
2.24050	0.848186
2.24250	0.848552
2.24450	0.848987
2.24640	0.849377
2.24840	0.849617
2.25040	0.849636
2.25240	0.849992
2.25440	0.849781
2.25640	0.849623
2.25840	0.849220
2.26040	0.849069
2.26230	0.848822
2.26430	0.847899
2.26630	0.847239
2.26830	0.846086
2.27030	0.844456
2.27230	0.842642
2.27430	0.840222
2.27630	0.836502
2.27820	0.832160
2.28020	0.824891
2.28220	0.816848
2.28420	0.805276
2.28620	0.790971
2.28820	0.772614
2.29020	0.750201
2.29220	0.723509
2.29420	0.692577
2.29610	0.655112
2.29810	0.613860
2.30010	0.570899
2.30210	0.526108
2.30410	0.479929
2.30610	0.434709
2.30810	0.389649
2.31010	0.346600
2.31200	0.305818
2.31400	0.269378
2.31600	0.236474
2.31800	0.206357
2.32000	0.180523
2.32200	0.157756
2.32400	0.138264
2.32600	0.121272
2.32790	0.105898
2.32990	0.0928280
2.33190	0.0812720
2.33390	0.0711410
2.33590	0.0627150
2.33790	0.0549660
2.33990	0.0483280
2.34190	0.0429170
2.34390	0.0381220
2.34580	0.0337890
2.34780	0.0300850
2.34980	0.0268160
2.35180	0.0240260
2.35380	0.0216350
2.35580	0.0193970
2.35780	0.0174810
2.35980	0.0157820
2.36170	0.0142020
2.36370	0.0129300
2.36570	0.0117370
2.36770	0.0106340
2.36970	0.00965400
2.37170	0.00878200
2.37370	0.00800900
2.37570	0.00730500
2.37760	0.00674000
2.37960	0.00611300
2.38160	0.00558500
2.38360	0.00516000
2.38560	0.00471400
2.38760	0.00427400
