#LAM	FLX
1.062474	-0.003496074
1.062751	-0.003573765
1.063028	-0.003651455
1.063306	-0.003729146
1.063583	-0.003806836
1.06386	-0.003884527
1.064137	-0.003962218
1.064414	-0.004039908
1.064692	-0.004117599
1.064969	-0.004195289
1.065246	-0.00427298
1.065523	-0.00435067
1.0658	-0.004428361
1.066078	-0.004506051
1.066355	-0.004583742
1.066632	-0.004661432
1.066909	-0.004739123
1.067186	-0.004816813
1.067464	-0.004894504
1.067741	-0.004972195
1.068018	-0.005049885
1.068295	-0.005127576
1.068572	-0.005205266
1.06885	-0.005282957
1.069127	-0.005360647
1.069404	-0.005438338
1.069681	-0.005516028
1.069958	-0.005593719
1.070236	-0.005671409
1.070513	-0.0057491
1.07079	-0.00582679
1.071067	-0.005904481
1.071344	-0.005982172
1.071622	-0.006059862
1.071899	-0.006137553
1.072176	-0.006215243
1.072453	-0.006292934
1.07273	-0.006370624
1.073008	-0.006448315
1.073285	-0.006526005
1.073562	-0.006603696
1.073839	-0.006681386
1.074116	-0.006759077
1.074117	0.1053484
1.074394	0.1052707
1.074671	0.105193
1.074949	0.1051153
1.075225	-0.007069839
1.075502	-0.00714753
1.07578	-0.00722522
1.076057	-0.007302911
1.076334	-0.007380601
1.076611	-0.007458292
1.076888	-0.007535982
1.077166	-0.007613673
1.077443	-0.007691363
1.07772	-0.007769054
1.077997	-0.007846745
1.078274	-0.007924435
1.078552	-0.008002126
1.078829	-0.008079816
1.079106	-0.008157507
1.079383	-0.008235197
1.07966	-0.008312888
1.079938	-0.008390578
1.080215	-0.008468269
1.080492	-0.008545959
1.080769	-0.00862365
1.081046	-0.00870134
1.081324	-0.008779031
1.081601	-0.008856722
1.081878	-0.008934412
1.082155	-0.009012103
1.082432	-0.009089793
1.08271	-0.009167484
1.082987	-0.009245174
1.083264	-0.009322865
1.083541	-0.009400555
1.083818	-0.009478246
1.084096	-0.009555936
1.084373	-0.009633627
1.08465	-0.009711317
1.084927	-0.009789008
1.085204	-0.009866699
1.085482	-0.009944389
1.085759	-0.01002208
1.086036	-0.01009977
1.086313	-0.01017746
1.08659	-0.01025515
1.086868	-0.01033284
1.087145	-0.01041053
1.087422	-0.01048822
1.087699	-0.01056591
1.087976	-0.0106436
1.088254	-0.01072129
1.088531	-0.01079899
1.088808	-0.01087668
1.089085	-0.01095437
1.089362	-0.01103206
1.08964	-0.01110975
1.089917	-0.01118744
1.090194	-0.01126513
1.090471	-0.01134282
1.090748	-0.01142051
1.091026	-0.0114982
1.091303	-0.01157589
1.091579	-0.123761
1.091857	-0.1238387
1.091857	-0.01173127
1.092134	-0.01180896
1.092412	-0.01188665
1.092689	-0.01196434
1.092966	-0.01204203
1.093243	-0.01211972
1.09352	-0.01219741
1.093798	-0.01227511
1.094075	-0.0123528
1.094352	-0.01243049
1.094629	-0.01250818
1.094906	-0.01258587
1.095184	-0.01266356
1.095461	-0.01274125
1.095738	-0.01281894
1.096015	-0.01289663
1.096292	-0.01297432
1.09657	-0.01305201
1.096847	-0.0131297
1.097124	-0.01320739
1.097401	-0.01328508
1.097678	-0.01336277
1.097679	0.09874468
1.097956	0.09866699
1.098233	-0.01351815
1.09851	-0.01359584
1.098787	-0.01367354
1.099064	-0.01375123
1.099342	-0.01382892
1.099619	-0.01390661
1.099896	-0.0139843
1.100173	-0.01406199
1.10045	-0.01413968
1.100728	-0.01421737
1.100728	0.09789008
1.101005	0.09781239
1.101283	0.0977347
1.10156	0.09765701
1.101837	0.09757932
1.102114	0.09750163
1.102391	0.09742394
1.102669	0.09734625
1.102946	0.09726856
1.103223	0.09719087
1.1035	-0.01499427
1.103777	-0.01507196
1.104054	-0.01514966
1.104331	-0.01522735
1.104608	-0.01530504
1.104886	-0.01538273
1.105163	-0.01546042
1.10544	-0.01553811
1.105717	-0.0156158
1.105994	-0.01569349
1.106272	-0.01577118
1.106549	-0.01584887
1.106826	-0.01592656
1.107103	-0.01600425
1.10738	-0.01608194
1.107658	-0.01615963
1.107935	-0.01623732
1.108212	-0.01631501
1.108489	-0.0163927
