age,mass,luminosity,temperature,gravity,radius
0.2,0.002,-6.843,323.0,3.575,0.1207
0.2,0.003,-6.535,385.0,3.7460000000000004,0.1214
0.2,0.004,-6.2989999999999995,441.0,3.872,0.1213
0.2,0.005,-6.101,495.0,3.971,0.1209
0.2,0.006,-5.928,548.0,4.055,0.1204
0.2,0.006999999999999999,-5.775,600.0,4.126,0.1197
0.2,0.008,-5.638,651.0,4.189,0.1191
0.2,0.009000000000000001,-5.507999999999999,703.0,4.244,0.1186
0.2,0.01,-5.359,767.0,4.292,0.1183
0.2,0.011000000000000001,-5.111000000000001,881.0,4.325,0.1194
0.2,0.012,-4.428999999999999,1247.0,4.284,0.1307
0.2,0.013000000000000001,-4.461,1238.0,4.3389999999999995,0.1277
0.2,0.013999999999999999,-4.6530000000000005,1140.0,4.419,0.1208
0.2,0.015,-4.683,1129.0,4.463,0.1189
0.2,0.016,-4.614,1177.0,4.493,0.1186
0.2,0.017,-4.563,1211.0,4.519,0.1187
0.2,0.018000000000000002,-4.52,1240.0,4.542,0.1189
0.2,0.019,-4.488,1262.0,4.564,0.1191
0.2,0.02,-4.459,1282.0,4.584,0.1195
0.2,0.022000000000000002,-4.413,1314.0,4.623,0.1198
0.2,0.024,-4.376,1343.0,4.6610000000000005,0.1198
0.2,0.026000000000000002,-4.343999999999999,1369.0,4.698,0.1195
0.2,0.027999999999999997,-4.293,1412.0,4.732,0.1192
0.2,0.03,-4.218,1478.0,4.766,0.1187
0.2,0.033,-4.122,1564.0,4.81,0.1183
0.2,0.035,-4.021,1657.0,4.836,0.1183
0.2,0.038,-3.943,1733.0,4.871,0.1184
0.2,0.04,-3.895,1783.0,4.894,0.1182
0.2,0.043,-3.784,1901.0,4.925,0.1182
0.2,0.045,-3.716,1974.0,4.944,0.1184
0.2,0.048,-3.633,2067.0,4.968,0.1189
0.2,0.05,-3.583,2124.0,4.9830000000000005,0.1194
0.2,0.053,-3.505,2211.0,5.0,0.1204
0.2,0.055,-3.4619999999999997,2261.0,5.012,0.121
0.2,0.057999999999999996,-3.405,2329.0,5.03,0.1217
0.2,0.06,-3.3710000000000004,2368.0,5.039,0.1225
0.2,0.063,-3.324,2422.0,5.053,0.1236
